Id,SalePrice
1881,244199.822
1882,244177.6075
1883,185041.2017
1884,196949.2501
1885,195431.0973
1886,264277.1662
1887,234139.73
1888,268775.4422
1889,174012.0057
1890,95574.76623
1891,110372.8025
1892,91285.74167
1893,130358.0325
1894,124123.8419
1895,125684.3353
1896,122304.2918
1897,109195.0324
1898,90978.77095
1899,183485.8471
1900,165694.6896
1901,184995.114
1902,166901.6007
1903,237650.3736
1904,155016.631
1905,200946.0017
1906,155475.41
1907,202607.5554
1908,93478.26273
1909,141942.7391
1910,107959.441
1911,225281.4906
1912,306177.1322
1913,163632.7605
1914,65189.95634
1915,316047.3376
1916,35321.81477
1917,239139.9766
1918,136477.1738
1919,168329.7112
1920,144756.9358
1921,341610.7877
1922,308650.2009
1923,254809.1162
1924,208528.3107
1925,205814.0778
1926,340239.3838
1927,132014.3947
1928,152971.8384
1929,120231.1032
1930,134843.5555
1931,137985.4758
1932,133142.9867
1933,180216.6818
1934,166245.5999
1935,169216.7598
1936,182454.0148
1937,168911.5643
1938,177654.9871
1939,261865.0556
1940,224798.6979
1941,157844.7822
1942,158152.3372
1943,237429.876
1944,360235.7072
1945,399889.6827
1946,125236.3653
1947,313319.5132
1948,156670.4231
1949,244619.4191
1950,199754.5634
1951,266951.2034
1952,224779.8727
1953,190881.7825
1954,186241.3313
1955,128000.4775
1956,301101.6073
1957,144905.3651
1958,249150.1727
1959,144499.9904
1960,107179.5528
1961,135462.463
1962,96296.32528
1963,110452.4901
1964,102141.6796
1965,150103.6289
1966,135543.2433
1967,322610.0735
1968,391818.356
1969,372068.4385
1970,378475.9397
1971,418325.4811
1972,368146.1228
1973,321368.9194
1974,341164.0201
1975,446194.168
1976,298925.5118
1977,357497.8855
1978,333281.8615
1979,309327.6039
1980,206198.9483
1981,346310.0777
1982,236353.6695
1983,215610.393
1984,190884.9427
1985,215513.4331
1986,207011.4438
1987,211330.6138
1988,181237.5154
1989,198104.5437
1990,219286.8427
1991,253647.5957
1992,222634.4448
1993,165905.6487
1994,219288.8217
1995,176810.2315
1996,293233.4813
1997,325778.6462
1998,326790.7605
1999,318593.1401
2000,344756.7075
2001,327814.3782
2002,248575.22
2003,255358.0291
2004,309619.9551
2005,228490.2227
2006,238044.5894
2007,263592.0879
2008,246086.9023
2009,204667.5835
2010,210763.1753
2011,138521.3775
2012,183800.1868
2013,178801.4688
2014,186966.8507
2015,232246.3406
2016,193699.9698
2017,197754.6933
2018,92536.83301
2019,129542.7616
2020,83784.01139
2021,97782.88929
2022,181958.106
2023,141383.1941
2024,320648.6322
2025,350493.3594
2026,166014.8765
2027,157657.3748
2028,159243.717
2029,157465.6511
2030,264574.1219
2031,236146.1686
2032,254614.3281
2033,252866.1342
2034,173704.9448
2035,220656.4965
2036,201117.5108
2037,216957.4488
2038,324406.7142
2039,225254.1699
2040,299677.739
2041,285216.7461
2042,212745.2822
2043,171044.6099
2044,169153.0882
2045,214603.9409
2046,137850.4842
2047,131951.0456
2048,149882.6907
2049,139501.2084
2050,172005.4456
2051,113609.0423
2052,121558.7421
2053,145638.8954
2054,56863.09953
2055,171058.7569
2056,156450.4339
2057,98060.23073
2058,208646.5548
2059,132251.3277
2060,176051.4852
2061,170252.4158
2062,119050.1602
2063,117827.9413
2064,134451.7227
2065,116404.6045
2066,179940.4994
2067,126834.7265
2068,144496.1761
2069,76350.54774
2070,105741.0127
2071,87177.45881
2072,146320.0093
2073,116542.6167
2074,113406.6863
2075,147363.8498
2076,126745.6741
2077,160983.0039
2078,133766.8563
2079,125850.2194
2080,106778.141
2081,127962.8621
2082,136372.9777
2083,150528.9447
2084,98839.3543
2085,97060.34713
2086,77466.00746
2087,114550.6914
2088,84311.2481
2089,78733.83201
2090,136627.6516
2091,96185.80575
2092,130256.0803
2093,146322.7526
2094,129206.9289
2095,133669.9819
2096,81639.2247
2097,118767.0416
2098,148288.217
2099,23753.96627
2100,77548.27831
2101,117623.0326
2102,122274.674
2103,93369.87831
2104,152474.3178
2105,157172.3051
2106,51825.43954
2107,196836.4423
2108,127829.0295
2109,96993.78168
2110,123748.0859
2111,136281.4974
2112,136181.7534
2113,122268.8774
2114,105076.9878
2115,168674.9092
2116,127154.0725
2117,149056.9292
2118,120253.3843
2119,108156.8147
2120,110361.2111
2121,63116.64899
2122,108429.0683
2123,91388.23549
2124,181122.8776
2125,122127.0109
2126,156714.0334
2127,164834.78
2128,152347.2071
2129,69120.77641
2130,130486.9096
2131,140483.9888
2132,112683.7662
2133,124772.246
2134,118284.551
2135,110625.7185
2136,73695.84932
2137,89706.78249
2138,130007.2968
2139,148901.9272
2140,135993.7147
2141,174190.2275
2142,117519.8574
2143,160797.1215
2144,123857.8862
2145,132495.5741
2146,155505.377
2147,168444.2753
2148,149857.1146
2149,164086.9974
2150,225036.0278
2151,126596.897
2152,180247.6491
2153,201993.0294
2154,102710.3168
2155,135996.5714
2156,269799.126
2157,229601.1887
2158,246230.201
2159,232731.5726
2160,203158.557
2161,234217.7205
2162,310462.2778
2163,312626.1022
2164,232404.2689
2165,206287.3891
2166,144174.0428
2167,210892.373
2168,174509.6998
2169,194045.4391
2170,241842.0404
2171,169325.0617
2172,133930.6977
2173,189062.6857
2174,216379.4853
2175,274810.2719
2176,286992.9453
2177,239429.4216
2178,223657.4132
2179,137566.5442
2180,203514.073
2181,191777.6765
2182,208282.619
2183,192990.0623
2184,113205.5446
2185,108838.7419
2186,143840.9281
2187,160164.0347
2188,156405.5821
2189,317908.7208
2190,66481.74359
2191,75776.56663
2192,98116.01723
2193,112995.9393
2194,105461.2789
2195,-6319.496663
2196,91826.09211
2197,96432.43171
2198,157918.6926
2199,186171.5105
2200,149536.8192
2201,159906.8127
2202,222465.7027
2203,158895.9245
2204,186712.0899
2205,126171.6365
2206,141574.293
2207,226690.265
2208,238695.5183
2209,239074.2588
2210,117822.0015
2211,125876.093
2212,131250.9133
2213,126083.9018
2214,163479.6423
2215,99443.5488
2216,152161.3754
2217,66487.08888
2218,77844.14317
2219,71226.53369
2220,44576.93051
2221,316434.883
2222,271422.0765
2223,264406.4654
2224,213240.194
2225,125470.8249
2226,181690.9159
2227,204457.5759
2228,268554.1791
2229,266938.2815
2230,148813.9438
2231,219104.3948
2232,181708.9122
2233,202961.077
2234,251891.2727
2235,222703.3292
2236,255297.7406
2237,289906.3967
2238,189247.7703
2239,103292.7436
2240,142051.6485
2241,169283.9168
2242,117020.6485
2243,120732.0818
2244,103028.1246
2245,96331.26414
2246,143031.0205
2247,105180.048
2248,118086.2548
2249,118043.3346
2250,124890.7709
2251,89843.58435
2252,177654.9109
2253,166069.6174
2254,188773.6664
2255,184008.0415
2256,180619.371
2257,202153.9469
2258,158308.0274
2259,175297.1365
2260,132721.3542
2261,218988.865
2262,245254.7925
2263,373628.9498
2264,444642.6653
2265,193184.2496
2266,303426.1249
2267,359157.7371
2268,423818.5045
2269,150757.3202
2270,195729.7185
2271,218581.2453
2272,209780.3546
2273,173915.9097
2274,177428.7452
2275,140661.4492
2276,188378.4487
2277,171446.7455
2278,155798.34
2279,129579.07
2280,109416.6034
2281,152428.8758
2282,165834.5078
2283,111947.8231
2284,129980.1783
2285,133903.0798
2286,123076.2023
2287,384950.3527
2288,304060.3188
2289,325910.2988
2290,391501.9307
2291,367059.7094
2292,400390.9122
2293,408639.7986
2294,375183.34
2295,429449.4048
2296,269723.2106
2297,353649.6296
2298,350479.3056
2299,361360.6343
2300,329017.6261
2301,330913.7532
2302,279600.5019
2303,265178.3606
2304,278911.7494
2305,234017.0866
2306,213658.1809
2307,228323.3391
2308,213849.3462
2309,295259.1361
2310,241096.731
2311,226557.9376
2312,164630.9688
2313,164748.9873
2314,184127.7299
2315,198977.6005
2316,227825.8226
2317,210055.1451
2318,185818.9686
2319,182906.6613
2320,180798.9983
2321,227650.0702
2322,196140.1858
2323,187312.996
2324,189921.3753
2325,228384.5215
2326,187176.945
2327,210151.0298
2328,224768.6965
2329,179999.5297
2330,172767.853
2331,349229.473
2332,377932.8182
2333,333264.9805
2334,294049.1808
2335,306687.4889
2336,323454.4001
2337,194789.5261
2338,251353.8071
2339,230636.3635
2340,363169.4395
2341,203187.6727
2342,254414.8562
2343,245853.5534
2344,230460.6099
2345,233029.9236
2346,210618.3299
2347,223982.7771
2348,250632.9989
2349,192429.7641
2350,308398.7798
2351,262619.1714
2352,258713.5844
2353,266812.196
2354,166742.5304
2355,163119.2549
2356,153686.2565
2357,193660.5675
2358,196169.1413
2359,107754.8754
2360,124290.5498
2361,142373.8666
2362,238474.9375
2363,142413.4661
2364,166174.1198
2365,224042.0634
2366,205224.9493
2367,222696.9751
2368,220451.1163
2369,214570.1664
2370,161004.5011
2371,160688.4069
2372,204086.4877
2373,289704.1145
2374,299726.7553
2375,235170.8522
2376,276453.8499
2377,315644.6013
2378,134472.1728
2379,200433.6525
2380,143448.0685
2381,177751.1627
2382,216743.4904
2383,193459.5766
2384,241508.3991
2385,157201.348
2386,133294.3994
2387,132131.0305
2388,115389.2353
2389,129282.7639
2390,159323.4763
2391,153093.4609
2392,110557.0062
2393,160807.4118
2394,120638.0146
2395,204618.2354
2396,146663.6037
2397,218102.0183
2398,135191.0585
2399,87623.76055
2400,75489.55269
2401,109984.6353
2402,141606.1828
2403,140790.7669
2404,145502.3872
2405,163671.8169
2406,145937.8204
2407,144627.2509
2408,154649.3165
2409,111120.2862
2410,179408.7372
2411,110819.8242
2412,158868.8432
2413,119312.3261
2414,163383.3554
2415,133691.1638
2416,131597.9417
2417,139685.6518
2418,140016.3684
2419,133455.9566
2420,123066.7152
2421,145194.7533
2422,79853.40494
2423,118564.8645
2424,150262.5722
2425,213344.4523
2426,119748.9128
2427,148200.8153
2428,193958.8618
2429,99386.34703
2430,140128.3318
2431,104895.6708
2432,147905.9302
2433,158500.3975
2434,140319.5054
2435,171266.0146
2436,117745.4125
2437,93644.48714
2438,110692.8773
2439,81432.09901
2440,127571.3721
2441,105104.9331
2442,92829.97072
2443,135027.3822
2444,127328.478
2445,96883.32816
2446,117958.4052
2447,186774.6915
2448,136590.501
2449,116560.7753
2450,155499.293
2451,111891.695
2452,192825.041
2453,96075.61997
2454,104016.6317
2455,148822.7625
2456,163819.4352
2457,130737.7285
2458,135009.6117
2459,118472.9785
2460,153911.4026
2461,142512.5753
2462,136182.03
2463,144509.7731
2464,166271.7554
2465,140542.2952
2466,108995.2916
2467,131397.9248
2468,63680.16058
2469,61924.32083
2470,200716.47
2471,224939.4035
2472,172945.4941
2473,125006.0594
2474,74852.29477
2475,190986.6502
2476,104922.0056
2477,127151.7857
2478,149118.5932
2479,93316.90562
2480,146807.8057
2481,132911.31
2482,112881.1393
2483,102717.7708
2484,132112.1473
2485,126800.7557
2486,136333.8302
2487,183706.9949
2488,169856.5607
2489,164139.476
2490,140090.8391
2491,115154.652
2492,202482.9203
2493,157653.392
2494,143384.421
2495,67604.75782
2496,232606.5697
2497,152826.7699
2498,111417.8694
2499,86525.02384
2500,95144.29162
2501,141640.1529
2502,139007.9841
2503,96809.20493
2504,177350.2021
2505,220015.2472
2506,241906.5648
2507,282539.3566
2508,238424.6604
2509,211676.6409
2510,206211.942
2511,175403.6221
2512,203932.536
2513,229486.7153
2514,344507.6545
2515,155626.6543
2516,171726.7325
2517,143396.531
2518,134578.1321
2519,228016.701
2520,217721.9755
2521,186940.7543
2522,223187.8528
2523,113320.8916
2524,139042.7953
2525,139763.7753
2526,157548.8319
2527,138063.1038
2528,126057.417
2529,150912.7715
2530,140139.9222
2531,237711.5397
2532,216919.7612
2533,201791.7716
2534,234907.5912
2535,268415.5077
2536,228510.5784
2537,236437.4466
2538,178207.0887
2539,199782.7424
2540,200098.9526
2541,183452.4003
2542,168223.3181
2543,85393.41441
2544,111619.9395
2545,137097.6802
2546,115672.7123
2547,141583.5855
2548,176568.9251
2549,141759.6073
2550,707880.3096
2551,138938.2259
2552,146449.8497
2553,81644.69708
2554,83425.08756
2555,119948.9874
2556,81307.26909
2557,105100.3636
2558,176704.1522
2559,145446.8553
2560,169672.4479
2561,158961.9709
2562,146063.5358
2563,154099.8341
2564,208895.4598
2565,173773.8391
2566,167113.9166
2567,143806.3624
2568,222586.0341
2569,219645.7967
2570,106041.6782
2571,189061.0843
2572,129897.2311
2573,206850.3142
2574,315988.1808
2575,147818.8788
2576,132220.1232
2577,145451.0825
2578,82279.19217
2579,39144.72123
2580,104574.2201
2581,124779.479
2582,152342.1195
2583,283463.8072
2584,170383.9556
2585,191166.2047
2586,224088.5138
2587,203140.1232
2588,145543.3193
2589,155403.087
2590,206409.3676
2591,247781.3083
2592,233326.7905
2593,273275.6817
2594,196863.6593
2595,206390.1571
2596,283363.3343
2597,186843.6383
2598,270163.1425
2599,329277.1795
2600,173564.1248
2601,106661.2175
2602,50113.58603
2603,91356.21095
2604,77627.25991
2605,48471.50887
2606,148380.9361
2607,189066.2986
2608,207205.4708
2609,176898.4148
2610,118419.9928
2611,121775.5455
2612,163852.6915
2613,129692.9237
2614,111354.0892
2615,159349.2423
2616,171622.6176
2617,191345.5346
2618,204768.0428
2619,192755.791
2620,175012.8919
2621,166042.3217
2622,175115.962
2623,246669.1461
2624,311444.0454
2625,291007.4014
2626,172633.22
2627,183535.1189
2628,455311.4985
2629,460318.4472
2630,376201.1871
2631,429782.1325
2632,422118.5535
2633,307746.3847
2634,414042.8392
2635,129592.0493
2636,164916.3102
2637,181697.6716
2638,275745.949
2639,183647.9364
2640,151006.5539
2641,101104.9164
2642,166730.2895
2643,119793.3597
2644,132078.3022
2645,111624.1158
2646,92932.52241
2647,111981.7791
2648,152119.7199
2649,158947.7283
2650,130191.3411
2651,130709.7495
2652,365884.5708
2653,280368.9621
2654,269243.804
2655,393721.2211
2656,365185.2786
2657,371569.6175
2658,340849.1543
2659,320248.1311
2660,380534.8669
2661,360910.2099
2662,367068.4161
2663,294501.1763
2664,287923.4146
2665,315277.9253
2666,276998.8406
2667,188103.4649
2668,172119.7383
2669,189111.9778
2670,293129.9986
2671,188016.4404
2672,187404.3509
2673,197852.8732
2674,198607.1842
2675,179002.8619
2676,205126.0819
2677,194994.9118
2678,211512.1164
2679,298012.5353
2680,303666.7449
2681,396247.4652
2682,333061.5153
2683,462774.961
2684,334267.5552
2685,348118.4891
2686,253257.2626
2687,273527.4357
2688,213732.5954
2689,205118.4253
2690,332496.4505
2691,202508.9199
2692,147389.9738
2693,225272.5547
2694,154025.0564
2695,202264.8606
2696,189670.6556
2697,175350.1015
2698,120577.5443
2699,160308.0394
2700,138427.245
2701,137149.2646
2702,99759.25071
2703,124594.7672
2704,135305.9929
2705,104140.3705
2706,87583.82207
2707,101386.2527
2708,129110.6201
2709,107454.6888
2710,127026.3756
2711,263484.4092
2712,378653.004
2713,166044.26
2714,143304.2795
2715,170683.2932
2716,146895.8936
2717,214512.7248
2718,221942.7387
2719,152502.4931
2720,173872.6588
2721,119078.3284
2722,163771.9951
2723,147020.1234
2724,103722.6859
2725,125148.4495
2726,142406.8105
2727,180832.9057
2728,200396.5212
2729,142473.1524
2730,147640.3805
2731,133841.3031
2732,141505.779
2733,161879.904
2734,119466.4262
2735,132001.3196
2736,129526.3415
2737,111270.291
2738,131212.4793
2739,141038.3146
2740,136043.7919
2741,148276.2151
2742,150284.8425
2743,163213.4858
2744,171220.4472
2745,149804.7859
2746,117551.9938
2747,178807.0778
2748,125263.8075
2749,138586.0655
2750,111790.8982
2751,133503.635
2752,226876.1857
2753,150467.9277
2754,194975.9122
2755,136757.376
2756,87165.07954
2757,59453.60562
2758,94937.71433
2759,155541.6581
2760,125755.0275
2761,136844.4176
2762,129139.4179
2763,176739.1914
2764,174634.4401
2765,259604.3036
2766,128998.0187
2767,94788.38048
2768,136085.2862
2769,142347.0315
2770,143296.909
2771,93621.23483
2772,110660.8162
2773,179951.0139
2774,140993.9944
2775,128792.9386
2776,151533.1279
2777,149002.0454
2778,120158.4403
2779,133755.9416
2780,83386.89116
2781,87988.89559
2782,86751.62838
2783,91623.17151
2784,142804.9848
2785,150159.5345
2786,66118.36854
2787,130146.1363
2788,74525.99197
2789,168339.598
2790,92477.20584
2791,35812.98352
2792,106824.0735
2793,142882.0653
2794,99094.93768
2795,134626.1819
2796,92978.91941
2797,202510.9209
2798,137985.1223
2799,112357.5138
2800,75673.58963
2801,108416.6524
2802,118137.6579
2803,157071.0877
2804,143541.0273
2805,103732.9199
2806,77066.18671
2807,160963.3703
2808,161286.6035
2809,113054.017
2810,123269.721
2811,173771.5207
2812,172699.1759
2813,161566.4118
2814,153590.2967
2815,119289.4724
2816,221579.9458
2817,160323.792
2818,118829.1475
2819,190733.0666
2820,129443.3009
2821,104796.4522
2822,194839.4348
2823,291755.6278
2824,152052.7084
2825,166614.3665
2826,129373.5993
2827,131914.5964
2828,234842.0535
2829,235713.055
2830,227543.0584
2831,184226.2456
2832,229674.9098
2833,297514.4574
2834,230233.5583
2835,213711.0002
2836,201851.1339
2837,157274.7503
2838,138842.0954
2839,164501.4455
2840,197474.0147
2841,198599.5793
2842,225776.5569
2843,159937.3194
2844,183284.5149
2845,106215.7932
2846,206115.0329
2847,207131.9138
2848,216212.0049
2849,200547.6042
2850,278168.0981
2851,208344.2653
2852,227539.6352
2853,237140.6467
2854,153027.5363
2855,203350.8301
2856,190916.8556
2857,196240.0275
2858,231373.8905
2859,73212.34903
2860,143673.9918
2861,131345.5695
2862,193946.5074
2863,152441.2973
2864,239446.0634
2865,153889.9128
2866,125758.0799
2867,98823.12027
2868,75082.45443
2869,71244.60295
2870,114145.9233
2871,80165.33548
2872,10861.58958
2873,69308.77008
2874,163712.5613
2875,100979.7773
2876,165569.7295
2877,145998.5441
2878,161564.89
2879,124887.042
2880,106995.9044
2881,148254.6509
2882,196095.9909
2883,205876.8248
2884,224476.2304
2885,187417.8479
2886,245292.5199
2887,90051.71531
2888,147137.0021
2889,44746.25887
2890,92177.65253
2891,149254.3419
2892,40592.73058
2893,100917.5649
2894,30440.13154
2895,321725.7776
2896,266733.1622
2897,210425.7098
2898,152947.8319
2899,206697.6931
2900,154174.7536
2901,194192.8302
2902,187156.4236
2903,314163.5303
2904,342134.7635
2905,78434.63
2906,199994.873
2907,104273.1455
2908,117556.0155
2909,145667.6824
2910,75541.30062
2911,59609.43007
2912,160717.1247
2913,48795.96096
2914,53750.80619
2915,65604.1353
2916,59215.11669
2917,169297.1043
2918,112679.8379
2919,228913.2085
